antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,merged,Patterns
['AVATAR'],"['ICON', 'TEXT']",0.3333333333333333,0.2898550724637681,0.21739130434782608,0.6521739130434783,2.25,0.12077294685990338,2.041666666666667,"['AVATAR', 'ICON', 'TEXT']","[319595, 2098611, 2288601, 2729, 2728, 4849, 2727, 2139495, 2139480]"
['TEXT'],"['AVATAR', 'ICON']",0.782608695652174,0.21739130434782608,0.21739130434782608,0.27777777777777773,1.2777777777777777,0.04725897920604913,1.0836120401337792,"['TEXT', 'AVATAR', 'ICON']","[319595, 2098611, 2288601, 2729, 2728, 4849, 2727, 2139495, 2139480]"
['ICON'],"['AVATAR', 'TEXT']",0.2898550724637681,0.2753623188405797,0.21739130434782608,0.75,2.723684210526316,0.13757613946649863,2.898550724637681,"['ICON', 'AVATAR', 'TEXT']","[319595, 2098611, 2288601, 2729, 2728, 4849, 2727, 2139495, 2139480]"
"['AVATAR', 'TEXTBOX']",['ICON'],0.18840579710144928,0.2898550724637681,0.15942028985507245,0.846153846153846,2.9192307692307686,0.10480991388363788,4.615942028985504,"['AVATAR', 'TEXTBOX', 'ICON']","[319595, 2288601, 2288631, 2727, 48666, 2726]"
"['AVATAR', 'ICON']",['TEXTBOX'],0.21739130434782608,0.2608695652173913,0.15942028985507245,0.7333333333333333,2.811111111111111,0.10270951480781347,2.771739130434782,"['AVATAR', 'ICON', 'TEXTBOX']","[319595, 2288601, 2288631, 2727, 48666, 2726]"
"['ICON', 'TEXTBOX']",['AVATAR'],0.2028985507246377,0.3333333333333333,0.15942028985507245,0.7857142857142856,2.3571428571428568,0.09178743961352656,3.11111111111111,"['ICON', 'TEXTBOX', 'AVATAR']","[319595, 2288601, 2288631, 2727, 48666, 2726]"
['AVATAR'],"['ICON', 'TEXTBOX']",0.3333333333333333,0.2028985507246377,0.15942028985507245,0.47826086956521735,2.3571428571428568,0.09178743961352656,1.5277777777777775,"['AVATAR', 'ICON', 'TEXTBOX']","[319595, 2288601, 2288631, 2727, 48666, 2726]"
['TEXTBOX'],"['AVATAR', 'ICON']",0.2608695652173913,0.21739130434782608,0.15942028985507245,0.611111111111111,2.811111111111111,0.10270951480781347,2.012422360248447,"['TEXTBOX', 'AVATAR', 'ICON']","[319595, 2288601, 2288631, 2727, 48666, 2726]"
['ICON'],"['AVATAR', 'TEXTBOX']",0.2898550724637681,0.18840579710144928,0.15942028985507245,0.5499999999999999,2.9192307692307686,0.10480991388363788,1.8035426731078903,"['ICON', 'AVATAR', 'TEXTBOX']","[319595, 2288601, 2288631, 2727, 48666, 2726]"
"['AVATAR', 'TEXTBOX']",['TEXT'],0.18840579710144928,0.782608695652174,0.18840579710144928,1.0,1.2777777777777777,0.04095778197857591,inf,"['AVATAR', 'TEXTBOX', 'TEXT']","[319595, 2288601, 2727]"
"['AVATAR', 'TEXT']",['TEXTBOX'],0.2753623188405797,0.2608695652173913,0.18840579710144928,0.6842105263157895,2.6228070175438596,0.11657214870825458,2.3405797101449277,"['AVATAR', 'TEXT', 'TEXTBOX']","[319595, 2288601, 2727]"
"['TEXTBOX', 'TEXT']",['AVATAR'],0.2608695652173913,0.3333333333333333,0.18840579710144928,0.7222222222222222,2.166666666666667,0.10144927536231885,2.4000000000000004,"['TEXTBOX', 'TEXT', 'AVATAR']","[319595, 2288601, 2727]"
['AVATAR'],"['TEXTBOX', 'TEXT']",0.3333333333333333,0.2608695652173913,0.18840579710144928,0.5652173913043479,2.166666666666667,0.10144927536231885,1.7000000000000002,"['AVATAR', 'TEXTBOX', 'TEXT']","[319595, 2288601, 2727]"
['TEXTBOX'],"['AVATAR', 'TEXT']",0.2608695652173913,0.2753623188405797,0.18840579710144928,0.7222222222222222,2.6228070175438596,0.11657214870825458,2.608695652173913,"['TEXTBOX', 'AVATAR', 'TEXT']","[319595, 2288601, 2727]"
['TEXT'],"['AVATAR', 'TEXTBOX']",0.782608695652174,0.18840579710144928,0.18840579710144928,0.24074074074074073,1.2777777777777777,0.04095778197857591,1.0689289501590669,"['TEXT', 'AVATAR', 'TEXTBOX']","[319595, 2288601, 2727]"
"['CHECKBOX', 'TEXT']",['BUTTON'],0.2463768115942029,0.7101449275362319,0.21739130434782608,0.8823529411764706,1.2424969987995198,0.042428061331653,2.463768115942028,"['CHECKBOX', 'TEXT', 'BUTTON']","[473870, 2723, 2098714, 319373, 4850, 2724, 2098731, 2722, 473960, 319395]"
"['CHECKBOX', 'BUTTON']",['TEXT'],0.2318840579710145,0.782608695652174,0.21739130434782608,0.9375,1.1979166666666665,0.035916824196597336,3.478260869565217,"['CHECKBOX', 'BUTTON', 'TEXT']","[473870, 2723, 2098714, 319373, 4850, 2724, 2098731, 2722, 473960, 319395]"
"['TEXT', 'BUTTON']",['CHECKBOX'],0.6231884057971014,0.2898550724637681,0.21739130434782608,0.3488372093023256,1.2034883720930232,0.0367569838269271,1.0905797101449275,"['TEXT', 'BUTTON', 'CHECKBOX']","[473870, 2723, 2098714, 319373, 4850, 2724, 2098731, 2722, 473960, 319395]"
['CHECKBOX'],"['TEXT', 'BUTTON']",0.2898550724637681,0.6231884057971014,0.21739130434782608,0.75,1.2034883720930232,0.0367569838269271,1.5072463768115942,"['CHECKBOX', 'TEXT', 'BUTTON']","[473870, 2723, 2098714, 319373, 4850, 2724, 2098731, 2722, 473960, 319395]"
['TEXT'],"['CHECKBOX', 'BUTTON']",0.782608695652174,0.2318840579710145,0.21739130434782608,0.27777777777777773,1.1979166666666665,0.035916824196597336,1.063545150501672,"['TEXT', 'CHECKBOX', 'BUTTON']","[473870, 2723, 2098714, 319373, 4850, 2724, 2098731, 2722, 473960, 319395]"
['BUTTON'],"['CHECKBOX', 'TEXT']",0.7101449275362319,0.2463768115942029,0.21739130434782608,0.3061224489795918,1.2424969987995196,0.042428061331653,1.0861040068201193,"['BUTTON', 'CHECKBOX', 'TEXT']","[473870, 2723, 2098714, 319373, 4850, 2724, 2098731, 2722, 473960, 319395]"
"['ICON', 'DIVIDER']",['BUTTON'],0.2318840579710145,0.7101449275362319,0.2318840579710145,1.0,1.4081632653061225,0.06721277042638099,inf,"['ICON', 'DIVIDER', 'BUTTON']","[319595, 2288601, 319468]"
"['ICON', 'BUTTON']",['DIVIDER'],0.2898550724637681,0.4492753623188406,0.2318840579710145,0.7999999999999999,1.7806451612903225,0.10165931526990127,2.753623188405796,"['ICON', 'BUTTON', 'DIVIDER']","[319595, 2288601, 319468]"
"['DIVIDER', 'BUTTON']",['ICON'],0.36231884057971014,0.2898550724637681,0.2318840579710145,0.64,2.208,0.12686410417979416,1.9726247987117553,"['DIVIDER', 'BUTTON', 'ICON']","[319595, 2288601, 319468]"
['ICON'],"['DIVIDER', 'BUTTON']",0.2898550724637681,0.36231884057971014,0.2318840579710145,0.7999999999999999,2.2079999999999997,0.12686410417979416,3.188405797101448,"['ICON', 'DIVIDER', 'BUTTON']","[319595, 2288601, 319468]"
['DIVIDER'],"['ICON', 'BUTTON']",0.4492753623188406,0.2898550724637681,0.2318840579710145,0.5161290322580645,1.7806451612903225,0.10165931526990127,1.4676328502415459,"['DIVIDER', 'ICON', 'BUTTON']","[319595, 2288601, 319468]"
['BUTTON'],"['ICON', 'DIVIDER']",0.7101449275362319,0.2318840579710145,0.2318840579710145,0.32653061224489793,1.4081632653061222,0.06721277042638099,1.1405357927097055,"['BUTTON', 'ICON', 'DIVIDER']","[319595, 2288601, 319468]"
"['TAG', 'DIVIDER']",['BUTTON'],0.18840579710144928,0.7101449275362319,0.17391304347826086,0.923076923076923,1.2998430141287283,0.040117622348246146,3.768115942028982,"['TAG', 'DIVIDER', 'BUTTON']","[473870, 4850, 473960, 473825]"
"['TAG', 'BUTTON']",['DIVIDER'],0.3188405797101449,0.4492753623188406,0.17391304347826086,0.5454545454545455,1.214076246334311,0.030665826507036337,1.211594202898551,"['TAG', 'BUTTON', 'DIVIDER']","[473870, 4850, 473960, 473825]"
"['DIVIDER', 'BUTTON']",['TAG'],0.36231884057971014,0.34782608695652173,0.17391304347826086,0.48,1.38,0.047889098928796475,1.254180602006689,"['DIVIDER', 'BUTTON', 'TAG']","[473870, 4850, 473960, 473825]"
['TAG'],"['DIVIDER', 'BUTTON']",0.34782608695652173,0.36231884057971014,0.17391304347826086,0.5,1.38,0.047889098928796475,1.2753623188405796,"['TAG', 'DIVIDER', 'BUTTON']","[473870, 4850, 473960, 473825]"
['DIVIDER'],"['TAG', 'BUTTON']",0.4492753623188406,0.3188405797101449,0.17391304347826086,0.3870967741935484,1.2140762463343109,0.030665826507036337,1.1113653699466057,"['DIVIDER', 'TAG', 'BUTTON']","[473870, 4850, 473960, 473825]"
['BUTTON'],"['TAG', 'DIVIDER']",0.7101449275362319,0.18840579710144928,0.17391304347826086,0.24489795918367344,1.2998430141287283,0.040117622348246146,1.0748139443791618,"['BUTTON', 'TAG', 'DIVIDER']","[473870, 4850, 473960, 473825]"
"['TEXT', 'DIVIDER']",['BUTTON'],0.36231884057971014,0.7101449275362319,0.3333333333333333,0.9199999999999999,1.2955102040816324,0.07603444654484348,3.6231884057970976,"['TEXT', 'DIVIDER', 'BUTTON']","[473870, 319595, 2723, 2098714, 2288601, 4850, 2098731, 2722, 473960, 2288551, 2139478, 319468, 319395, 473825]"
"['TEXT', 'BUTTON']",['DIVIDER'],0.6231884057971014,0.4492753623188406,0.3333333333333333,0.5348837209302325,1.1905476369092272,0.053350136525939895,1.1840579710144927,"['TEXT', 'BUTTON', 'DIVIDER']","[473870, 319595, 2723, 2098714, 2288601, 4850, 2098731, 2722, 473960, 2288551, 2139478, 319468, 319395, 473825]"
"['DIVIDER', 'BUTTON']",['TEXT'],0.36231884057971014,0.782608695652174,0.3333333333333333,0.9199999999999999,1.1755555555555555,0.04977945809703843,2.717391304347823,"['DIVIDER', 'BUTTON', 'TEXT']","[473870, 319595, 2723, 2098714, 2288601, 4850, 2098731, 2722, 473960, 2288551, 2139478, 319468, 319395, 473825]"
['TEXT'],"['DIVIDER', 'BUTTON']",0.782608695652174,0.36231884057971014,0.3333333333333333,0.4259259259259259,1.1755555555555555,0.04977945809703843,1.110799438990182,"['TEXT', 'DIVIDER', 'BUTTON']","[473870, 319595, 2723, 2098714, 2288601, 4850, 2098731, 2722, 473960, 2288551, 2139478, 319468, 319395, 473825]"
['DIVIDER'],"['TEXT', 'BUTTON']",0.4492753623188406,0.6231884057971014,0.3333333333333333,0.7419354838709677,1.1905476369092274,0.053350136525939895,1.460144927536232,"['DIVIDER', 'TEXT', 'BUTTON']","[473870, 319595, 2723, 2098714, 2288601, 4850, 2098731, 2722, 473960, 2288551, 2139478, 319468, 319395, 473825]"
['BUTTON'],"['TEXT', 'DIVIDER']",0.7101449275362319,0.36231884057971014,0.3333333333333333,0.4693877551020408,1.2955102040816326,0.07603444654484348,1.2017837235228537,"['BUTTON', 'TEXT', 'DIVIDER']","[473870, 319595, 2723, 2098714, 2288601, 4850, 2098731, 2722, 473960, 2288551, 2139478, 319468, 319395, 473825]"
"['TEXTBOX', 'DIVIDER']",['BUTTON'],0.2028985507246377,0.7101449275362319,0.2028985507246377,1.0,1.4081632653061225,0.05881117412308337,inf,"['TEXTBOX', 'DIVIDER', 'BUTTON']","[319595, 2723, 2098714, 2288601, 2098731, 2722, 319468, 319395]"
"['TEXTBOX', 'BUTTON']",['DIVIDER'],0.2608695652173913,0.4492753623188406,0.2028985507246377,0.7777777777777779,1.731182795698925,0.08569628229363581,2.4782608695652186,"['TEXTBOX', 'BUTTON', 'DIVIDER']","[319595, 2723, 2098714, 2288601, 2098731, 2722, 319468, 319395]"
"['DIVIDER', 'BUTTON']",['TEXTBOX'],0.36231884057971014,0.2608695652173913,0.2028985507246377,0.56,2.146666666666667,0.1083805923125394,1.6798418972332017,"['DIVIDER', 'BUTTON', 'TEXTBOX']","[319595, 2723, 2098714, 2288601, 2098731, 2722, 319468, 319395]"
['TEXTBOX'],"['DIVIDER', 'BUTTON']",0.2608695652173913,0.36231884057971014,0.2028985507246377,0.7777777777777779,2.146666666666667,0.1083805923125394,2.8695652173913055,"['TEXTBOX', 'DIVIDER', 'BUTTON']","[319595, 2723, 2098714, 2288601, 2098731, 2722, 319468, 319395]"
['DIVIDER'],"['TEXTBOX', 'BUTTON']",0.4492753623188406,0.2608695652173913,0.2028985507246377,0.4516129032258065,1.731182795698925,0.08569628229363581,1.3478260869565217,"['DIVIDER', 'TEXTBOX', 'BUTTON']","[319595, 2723, 2098714, 2288601, 2098731, 2722, 319468, 319395]"
['BUTTON'],"['TEXTBOX', 'DIVIDER']",0.7101449275362319,0.2028985507246377,0.2028985507246377,0.2857142857142857,1.4081632653061222,0.05881117412308337,1.115942028985507,"['BUTTON', 'TEXTBOX', 'DIVIDER']","[319595, 2723, 2098714, 2288601, 2098731, 2722, 319468, 319395]"
"['ICON', 'IMAGE']",['BUTTON'],0.15942028985507245,0.7101449275362319,0.15942028985507245,1.0,1.4081632653061225,0.04620877966813694,inf,"['ICON', 'IMAGE', 'BUTTON']","[2098594, 4802, 2098810, 2098818, 319546, 319468, 2726]"
"['ICON', 'BUTTON']",['IMAGE'],0.2898550724637681,0.17391304347826086,0.15942028985507245,0.5499999999999999,3.1624999999999996,0.1090107120352867,1.8357487922705311,"['ICON', 'BUTTON', 'IMAGE']","[2098594, 4802, 2098810, 2098818, 319546, 319468, 2726]"
"['IMAGE', 'BUTTON']",['ICON'],0.17391304347826086,0.2898550724637681,0.15942028985507245,0.9166666666666666,3.1624999999999996,0.1090107120352867,8.52173913043478,"['IMAGE', 'BUTTON', 'ICON']","[2098594, 4802, 2098810, 2098818, 319546, 319468, 2726]"
['ICON'],"['IMAGE', 'BUTTON']",0.2898550724637681,0.17391304347826086,0.15942028985507245,0.5499999999999999,3.1624999999999996,0.1090107120352867,1.8357487922705311,"['ICON', 'IMAGE', 'BUTTON']","[2098594, 4802, 2098810, 2098818, 319546, 319468, 2726]"
['IMAGE'],"['ICON', 'BUTTON']",0.17391304347826086,0.2898550724637681,0.15942028985507245,0.9166666666666666,3.1624999999999996,0.1090107120352867,8.52173913043478,"['IMAGE', 'ICON', 'BUTTON']","[2098594, 4802, 2098810, 2098818, 319546, 319468, 2726]"
['BUTTON'],"['ICON', 'IMAGE']",0.7101449275362319,0.15942028985507245,0.15942028985507245,0.22448979591836732,1.4081632653061225,0.04620877966813694,1.083905415713196,"['BUTTON', 'ICON', 'IMAGE']","[2098594, 4802, 2098810, 2098818, 319546, 319468, 2726]"
"['ICON', 'TAG']",['BUTTON'],0.15942028985507245,0.7101449275362319,0.15942028985507245,1.0,1.4081632653061225,0.04620877966813694,inf,"['ICON', 'TAG', 'BUTTON']",[319449]
"['ICON', 'BUTTON']",['TAG'],0.2898550724637681,0.34782608695652173,0.15942028985507245,0.5499999999999999,1.5812499999999998,0.058601134215500936,1.4492753623188404,"['ICON', 'BUTTON', 'TAG']",[319449]
"['TAG', 'BUTTON']",['ICON'],0.3188405797101449,0.2898550724637681,0.15942028985507245,0.5,1.7249999999999999,0.06700273051879856,1.4202898550724639,"['TAG', 'BUTTON', 'ICON']",[319449]
['ICON'],"['TAG', 'BUTTON']",0.2898550724637681,0.3188405797101449,0.15942028985507245,0.5499999999999999,1.7249999999999999,0.06700273051879856,1.5136876006441222,"['ICON', 'TAG', 'BUTTON']",[319449]
['TAG'],"['ICON', 'BUTTON']",0.34782608695652173,0.2898550724637681,0.15942028985507245,0.4583333333333333,1.5812499999999998,0.058601134215500936,1.3110367892976589,"['TAG', 'ICON', 'BUTTON']",[319449]
['BUTTON'],"['ICON', 'TAG']",0.7101449275362319,0.15942028985507245,0.15942028985507245,0.22448979591836732,1.4081632653061225,0.04620877966813694,1.083905415713196,"['BUTTON', 'ICON', 'TAG']",[319449]
"['ICON', 'TEXT']",['BUTTON'],0.2898550724637681,0.7101449275362319,0.2898550724637681,1.0,1.4081632653061225,0.08401596303297626,inf,"['ICON', 'TEXT', 'BUTTON']","[2098594, 319595, 4802, 2098585, 2098629, 4851, 319640, 2288601, 319570, 2098810, 2098636, 319449, 2098818, 319537, 319546, 473539, 473596, 319468]"
"['ICON', 'BUTTON']",['TEXT'],0.2898550724637681,0.782608695652174,0.2898550724637681,1.0,1.2777777777777777,0.06301197227473218,inf,"['ICON', 'BUTTON', 'TEXT']","[2098594, 319595, 4802, 2098585, 2098629, 4851, 319640, 2288601, 319570, 2098810, 2098636, 319449, 2098818, 319537, 319546, 473539, 473596, 319468]"
"['TEXT', 'BUTTON']",['ICON'],0.6231884057971014,0.2898550724637681,0.2898550724637681,0.4651162790697675,1.6046511627906979,0.10922075194286915,1.3276622558286078,"['TEXT', 'BUTTON', 'ICON']","[2098594, 319595, 4802, 2098585, 2098629, 4851, 319640, 2288601, 319570, 2098810, 2098636, 319449, 2098818, 319537, 319546, 473539, 473596, 319468]"
['ICON'],"['TEXT', 'BUTTON']",0.2898550724637681,0.6231884057971014,0.2898550724637681,1.0,1.6046511627906976,0.10922075194286915,inf,"['ICON', 'TEXT', 'BUTTON']","[2098594, 319595, 4802, 2098585, 2098629, 4851, 319640, 2288601, 319570, 2098810, 2098636, 319449, 2098818, 319537, 319546, 473539, 473596, 319468]"
['TEXT'],"['ICON', 'BUTTON']",0.782608695652174,0.2898550724637681,0.2898550724637681,0.37037037037037035,1.2777777777777777,0.06301197227473218,1.1278772378516624,"['TEXT', 'ICON', 'BUTTON']","[2098594, 319595, 4802, 2098585, 2098629, 4851, 319640, 2288601, 319570, 2098810, 2098636, 319449, 2098818, 319537, 319546, 473539, 473596, 319468]"
['BUTTON'],"['ICON', 'TEXT']",0.7101449275362319,0.2898550724637681,0.2898550724637681,0.40816326530612246,1.4081632653061225,0.08401596303297626,1.1999000499750125,"['BUTTON', 'ICON', 'TEXT']","[2098594, 319595, 4802, 2098585, 2098629, 4851, 319640, 2288601, 319570, 2098810, 2098636, 319449, 2098818, 319537, 319546, 473539, 473596, 319468]"
"['ICON', 'TEXTBOX']",['BUTTON'],0.2028985507246377,0.7101449275362319,0.2028985507246377,1.0,1.4081632653061225,0.05881117412308337,inf,"['ICON', 'TEXTBOX', 'BUTTON']","[319595, 2288601, 319570, 473596, 48666, 319468, 2726]"
"['ICON', 'BUTTON']",['TEXTBOX'],0.2898550724637681,0.2608695652173913,0.2028985507246377,0.7000000000000001,2.6833333333333336,0.12728418399495905,2.4637681159420293,"['ICON', 'BUTTON', 'TEXTBOX']","[319595, 2288601, 319570, 473596, 48666, 319468, 2726]"
"['TEXTBOX', 'BUTTON']",['ICON'],0.2608695652173913,0.2898550724637681,0.2028985507246377,0.7777777777777779,2.6833333333333336,0.12728418399495905,3.1956521739130452,"['TEXTBOX', 'BUTTON', 'ICON']","[319595, 2288601, 319570, 473596, 48666, 319468, 2726]"
['ICON'],"['TEXTBOX', 'BUTTON']",0.2898550724637681,0.2608695652173913,0.2028985507246377,0.7000000000000001,2.6833333333333336,0.12728418399495905,2.4637681159420293,"['ICON', 'TEXTBOX', 'BUTTON']","[319595, 2288601, 319570, 473596, 48666, 319468, 2726]"
['TEXTBOX'],"['ICON', 'BUTTON']",0.2608695652173913,0.2898550724637681,0.2028985507246377,0.7777777777777779,2.6833333333333336,0.12728418399495905,3.1956521739130452,"['TEXTBOX', 'ICON', 'BUTTON']","[319595, 2288601, 319570, 473596, 48666, 319468, 2726]"
['BUTTON'],"['ICON', 'TEXTBOX']",0.7101449275362319,0.2028985507246377,0.2028985507246377,0.2857142857142857,1.4081632653061222,0.05881117412308337,1.115942028985507,"['BUTTON', 'ICON', 'TEXTBOX']","[319595, 2288601, 319570, 473596, 48666, 319468, 2726]"
"['IMAGE', 'TEXT']",['BUTTON'],0.17391304347826086,0.7101449275362319,0.17391304347826086,1.0,1.4081632653061225,0.05040957781978575,inf,"['IMAGE', 'TEXT', 'BUTTON']","[4824, 2098594, 4802, 2098810, 2098818, 4817, 319546, 4835, 2725, 2139478, 319468, 473736, 4847, 2288629, 2139479]"
"['IMAGE', 'BUTTON']",['TEXT'],0.17391304347826086,0.782608695652174,0.17391304347826086,1.0,1.2777777777777777,0.03780718336483932,inf,"['IMAGE', 'BUTTON', 'TEXT']","[4824, 2098594, 4802, 2098810, 2098818, 4817, 319546, 4835, 2725, 2139478, 319468, 473736, 4847, 2288629, 2139479]"
"['TEXT', 'BUTTON']",['IMAGE'],0.6231884057971014,0.17391304347826086,0.17391304347826086,0.27906976744186046,1.6046511627906976,0.06553245116572148,1.1458625525946704,"['TEXT', 'BUTTON', 'IMAGE']","[4824, 2098594, 4802, 2098810, 2098818, 4817, 319546, 4835, 2725, 2139478, 319468, 473736, 4847, 2288629, 2139479]"
['IMAGE'],"['TEXT', 'BUTTON']",0.17391304347826086,0.6231884057971014,0.17391304347826086,1.0,1.6046511627906976,0.06553245116572148,inf,"['IMAGE', 'TEXT', 'BUTTON']","[4824, 2098594, 4802, 2098810, 2098818, 4817, 319546, 4835, 2725, 2139478, 319468, 473736, 4847, 2288629, 2139479]"
['TEXT'],"['IMAGE', 'BUTTON']",0.782608695652174,0.17391304347826086,0.17391304347826086,0.2222222222222222,1.2777777777777777,0.03780718336483932,1.062111801242236,"['TEXT', 'IMAGE', 'BUTTON']","[4824, 2098594, 4802, 2098810, 2098818, 4817, 319546, 4835, 2725, 2139478, 319468, 473736, 4847, 2288629, 2139479]"
['BUTTON'],"['IMAGE', 'TEXT']",0.7101449275362319,0.17391304347826086,0.17391304347826086,0.24489795918367344,1.4081632653061222,0.05040957781978575,1.0940070505287895,"['BUTTON', 'IMAGE', 'TEXT']","[4824, 2098594, 4802, 2098810, 2098818, 4817, 319546, 4835, 2725, 2139478, 319468, 473736, 4847, 2288629, 2139479]"
"['TEXTBOX', 'IMAGE']",['BUTTON'],0.15942028985507245,0.7101449275362319,0.15942028985507245,1.0,1.4081632653061225,0.04620877966813694,inf,"['TEXTBOX', 'IMAGE', 'BUTTON']","[2725, 319468, 2726]"
"['TEXTBOX', 'BUTTON']",['IMAGE'],0.2608695652173913,0.17391304347826086,0.15942028985507245,0.611111111111111,3.513888888888889,0.11405166981726528,2.124223602484472,"['TEXTBOX', 'BUTTON', 'IMAGE']","[2725, 319468, 2726]"
"['IMAGE', 'BUTTON']",['TEXTBOX'],0.17391304347826086,0.2608695652173913,0.15942028985507245,0.9166666666666666,3.513888888888889,0.11405166981726528,8.8695652173913,"['IMAGE', 'BUTTON', 'TEXTBOX']","[2725, 319468, 2726]"
['TEXTBOX'],"['IMAGE', 'BUTTON']",0.2608695652173913,0.17391304347826086,0.15942028985507245,0.611111111111111,3.513888888888889,0.11405166981726528,2.124223602484472,"['TEXTBOX', 'IMAGE', 'BUTTON']","[2725, 319468, 2726]"
['IMAGE'],"['TEXTBOX', 'BUTTON']",0.17391304347826086,0.2608695652173913,0.15942028985507245,0.9166666666666666,3.513888888888889,0.11405166981726528,8.8695652173913,"['IMAGE', 'TEXTBOX', 'BUTTON']","[2725, 319468, 2726]"
['BUTTON'],"['TEXTBOX', 'IMAGE']",0.7101449275362319,0.15942028985507245,0.15942028985507245,0.22448979591836732,1.4081632653061225,0.04620877966813694,1.083905415713196,"['BUTTON', 'TEXTBOX', 'IMAGE']","[2725, 319468, 2726]"
"['TAG', 'TEXT']",['BUTTON'],0.2898550724637681,0.7101449275362319,0.2898550724637681,1.0,1.4081632653061225,0.08401596303297626,inf,"['TAG', 'TEXT', 'BUTTON']","[473870, 4850, 319449, 4835, 473960, 473825]"
"['TAG', 'BUTTON']",['TEXT'],0.3188405797101449,0.782608695652174,0.2898550724637681,0.9090909090909092,1.1616161616161618,0.04032766225582862,2.3913043478260887,"['TAG', 'BUTTON', 'TEXT']","[473870, 4850, 319449, 4835, 473960, 473825]"
"['TEXT', 'BUTTON']",['TAG'],0.6231884057971014,0.34782608695652173,0.2898550724637681,0.4651162790697675,1.3372093023255816,0.07309388783868936,1.2192816635160681,"['TEXT', 'BUTTON', 'TAG']","[473870, 4850, 319449, 4835, 473960, 473825]"
['TAG'],"['TEXT', 'BUTTON']",0.34782608695652173,0.6231884057971014,0.2898550724637681,0.8333333333333334,1.3372093023255816,0.07309388783868936,2.260869565217392,"['TAG', 'TEXT', 'BUTTON']","[473870, 4850, 319449, 4835, 473960, 473825]"
['TEXT'],"['TAG', 'BUTTON']",0.782608695652174,0.3188405797101449,0.2898550724637681,0.37037037037037035,1.1616161616161615,0.04032766225582862,1.081841432225064,"['TEXT', 'TAG', 'BUTTON']","[473870, 4850, 319449, 4835, 473960, 473825]"
['BUTTON'],"['TAG', 'TEXT']",0.7101449275362319,0.2898550724637681,0.2898550724637681,0.40816326530612246,1.4081632653061225,0.08401596303297626,1.1999000499750125,"['BUTTON', 'TAG', 'TEXT']","[473870, 4850, 319449, 4835, 473960, 473825]"
"['TEXTBOX', 'TEXT']",['BUTTON'],0.2608695652173913,0.7101449275362319,0.2608695652173913,1.0,1.4081632653061225,0.07561436672967861,inf,"['TEXTBOX', 'TEXT', 'BUTTON']","[319595, 2723, 2098714, 319373, 2288601, 319570, 2724, 2098731, 2725, 473596, 2722, 319468, 319395]"
"['TEXTBOX', 'BUTTON']",['TEXT'],0.2608695652173913,0.782608695652174,0.2608695652173913,1.0,1.2777777777777777,0.056710775047258966,inf,"['TEXTBOX', 'BUTTON', 'TEXT']","[319595, 2723, 2098714, 319373, 2288601, 319570, 2724, 2098731, 2725, 473596, 2722, 319468, 319395]"
"['TEXT', 'BUTTON']",['TEXTBOX'],0.6231884057971014,0.2608695652173913,0.2608695652173913,0.41860465116279066,1.6046511627906976,0.09829867674858223,1.2713043478260868,"['TEXT', 'BUTTON', 'TEXTBOX']","[319595, 2723, 2098714, 319373, 2288601, 319570, 2724, 2098731, 2725, 473596, 2722, 319468, 319395]"
['TEXTBOX'],"['TEXT', 'BUTTON']",0.2608695652173913,0.6231884057971014,0.2608695652173913,1.0,1.6046511627906976,0.09829867674858223,inf,"['TEXTBOX', 'TEXT', 'BUTTON']","[319595, 2723, 2098714, 319373, 2288601, 319570, 2724, 2098731, 2725, 473596, 2722, 319468, 319395]"
['TEXT'],"['TEXTBOX', 'BUTTON']",0.782608695652174,0.2608695652173913,0.2608695652173913,0.3333333333333333,1.2777777777777777,0.056710775047258966,1.1086956521739129,"['TEXT', 'TEXTBOX', 'BUTTON']","[319595, 2723, 2098714, 319373, 2288601, 319570, 2724, 2098731, 2725, 473596, 2722, 319468, 319395]"
['BUTTON'],"['TEXTBOX', 'TEXT']",0.7101449275362319,0.2608695652173913,0.2608695652173913,0.36734693877551017,1.4081632653061225,0.07561436672967861,1.1683029453015426,"['BUTTON', 'TEXTBOX', 'TEXT']","[319595, 2723, 2098714, 319373, 2288601, 319570, 2724, 2098731, 2725, 473596, 2722, 319468, 319395]"
"['ICON', 'TEXT']",['DIVIDER'],0.2898550724637681,0.4492753623188406,0.2318840579710145,0.7999999999999999,1.7806451612903225,0.10165931526990127,2.753623188405796,"['ICON', 'TEXT', 'DIVIDER']","[319595, 2288601, 2729, 319501, 319468]"
"['ICON', 'DIVIDER']",['TEXT'],0.2318840579710145,0.782608695652174,0.2318840579710145,1.0,1.2777777777777777,0.05040957781978575,inf,"['ICON', 'DIVIDER', 'TEXT']","[319595, 2288601, 2729, 319501, 319468]"
"['TEXT', 'DIVIDER']",['ICON'],0.36231884057971014,0.2898550724637681,0.2318840579710145,0.64,2.208,0.12686410417979416,1.9726247987117553,"['TEXT', 'DIVIDER', 'ICON']","[319595, 2288601, 2729, 319501, 319468]"
['ICON'],"['TEXT', 'DIVIDER']",0.2898550724637681,0.36231884057971014,0.2318840579710145,0.7999999999999999,2.2079999999999997,0.12686410417979416,3.188405797101448,"['ICON', 'TEXT', 'DIVIDER']","[319595, 2288601, 2729, 319501, 319468]"
