,user_id,1,2,3,4,5,6,7,8
572,6068,66,1,75,28,29,205.0,393.0,467.0
573,6078,64,21,26,73,55,,,
574,6082,5,98,82,83,99,286.0,284.0,176.0
575,6085,35,103,102,29,21,,,
576,6090,87,26,27,97,33,573.0,330.0,182.0
577,6107,87,26,27,97,33,573.0,330.0,182.0
578,6111,39,63,25,26,46,,,
579,6121,35,103,102,29,21,,,
580,6124,9,54,37,1,85,286.0,284.0,176.0
581,6126,11,28,35,26,25,162.0,119.0,121.0
582,6129,32,48,50,76,31,506.0,493.0,490.0
583,6137,39,63,25,26,46,,,
584,6138,9,54,37,1,85,286.0,284.0,176.0
585,6141,100,54,61,68,27,549.0,490.0,553.0
586,6147,54,26,38,1,32,549.0,490.0,553.0
587,6148,73,87,29,39,75,284.0,176.0,286.0
588,6157,39,63,25,26,46,,,
589,6167,91,53,35,73,20,549.0,490.0,553.0
590,6168,91,54,37,33,28,573.0,330.0,182.0
591,6169,39,63,25,26,46,,,
592,6174,72,32,100,50,68,258.0,490.0,549.0
593,6180,91,61,47,100,5,553.0,176.0,408.0
594,6182,89,37,28,54,39,,,
595,6184,35,103,102,29,21,,,
596,6187,72,55,21,54,4,549.0,490.0,553.0
597,6191,22,38,54,34,35,549.0,198.0,490.0
598,6197,39,63,25,26,46,,,
599,6201,85,29,74,72,34,230.0,176.0,284.0
600,6208,39,63,25,26,46,,,
601,6211,64,21,26,73,55,,,
602,6214,87,26,27,97,33,573.0,330.0,182.0
603,6215,87,26,27,97,33,573.0,330.0,182.0
604,6216,72,27,26,47,71,119.0,121.0,496.0
605,6223,10,39,75,61,67,286.0,284.0,176.0
606,6227,50,48,28,25,14,,,
607,6228,75,87,86,85,28,154.0,113.0,162.0
608,6232,34,0,36,42,43,258.0,260.0,198.0
609,6239,38,99,32,11,48,490.0,489.0,553.0
610,6252,35,103,102,29,21,,,
611,6255,64,21,26,73,55,,,
612,6259,11,27,26,50,92,162.0,119.0,121.0
613,6270,53,71,29,28,75,286.0,176.0,284.0
614,6278,72,42,43,50,54,426.0,396.0,198.0
615,6284,14,55,42,63,38,549.0,490.0,553.0
616,6290,72,42,43,50,54,426.0,396.0,198.0
617,6305,39,63,25,26,46,,,
618,6309,87,26,27,97,33,573.0,330.0,182.0
619,6310,26,38,55,14,32,549.0,490.0,553.0
620,6318,76,1,53,54,55,,,
621,6319,35,103,102,29,21,,,
622,6320,74,28,39,25,23,,,
623,6322,58,88,39,91,47,235.0,549.0,286.0
624,6323,74,28,19,85,31,,,
625,6324,55,100,36,54,27,549.0,490.0,553.0
626,6325,14,55,42,63,38,549.0,490.0,553.0
627,6326,64,21,26,73,55,,,
628,6328,81,72,92,25,68,573.0,330.0,182.0
629,6330,100,33,81,76,72,330.0,553.0,145.0
630,6332,71,64,13,11,94,490.0,549.0,549.0
631,6338,33,34,54,63,24,330.0,489.0,553.0
632,6339,88,35,85,37,39,176.0,286.0,283.0
633,6341,89,26,27,37,97,145.0,154.0,251.0
634,6345,21,26,27,14,33,549.0,490.0,493.0
635,6348,14,55,42,63,38,549.0,490.0,553.0
636,6356,75,73,86,85,102,553.0,396.0,426.0
637,6357,14,55,42,63,38,549.0,490.0,553.0
638,6367,23,48,64,70,50,251.0,507.0,154.0
639,6369,33,32,92,63,64,330.0,573.0,549.0
640,6377,85,29,74,72,34,230.0,176.0,284.0
641,6386,61,87,46,75,28,,,
642,6390,14,55,42,63,38,549.0,490.0,553.0
643,6391,42,41,64,29,27,145.0,154.0,251.0
644,6392,39,63,25,26,46,,,
645,6397,35,103,102,29,21,,,
646,6402,54,100,48,81,79,490.0,549.0,456.0
647,6411,39,63,25,26,46,,,
648,6414,39,63,25,26,46,,,
649,6422,54,100,70,55,0,549.0,490.0,553.0
650,6424,14,55,42,63,38,549.0,490.0,553.0
651,6425,39,63,25,26,46,,,
652,6428,37,69,97,1,91,286.0,284.0,176.0
653,6429,27,74,23,35,37,391.0,390.0,389.0
654,6446,17,69,64,61,60,393.0,198.0,206.0
655,6450,91,53,37,67,73,284.0,467.0,187.0
656,6453,1,54,32,68,72,549.0,490.0,553.0
657,6459,70,68,48,87,76,553.0,198.0,330.0
658,6467,100,61,98,67,10,145.0,154.0,251.0
659,6471,39,63,25,26,46,,,
660,6477,35,103,102,29,21,,,
661,6478,37,84,58,39,60,494.0,229.0,283.0
662,6480,10,45,69,28,29,408.0,184.0,283.0
663,6483,72,35,34,33,43,154.0,145.0,258.0
664,6495,34,50,1,33,48,490.0,573.0,198.0
665,6498,100,42,43,76,21,167.0,490.0,182.0
666,6516,86,11,73,74,57,549.0,490.0,553.0
667,6518,87,26,27,97,33,573.0,330.0,182.0
668,6522,9,54,37,1,85,286.0,284.0,176.0
669,6528,89,39,1,37,54,283.0,566.0,427.0
670,6530,14,55,42,63,38,549.0,490.0,553.0
671,6533,87,26,27,97,33,573.0,330.0,182.0
672,6537,71,68,50,100,0,396.0,198.0,284.0
673,6541,53,29,28,81,79,393.0,176.0,251.0
674,6544,1,24,98,101,97,198.0,396.0,460.0
675,6547,14,55,42,63,38,549.0,490.0,553.0
676,6559,9,54,37,1,85,286.0,284.0,176.0
677,6560,97,54,53,50,48,391.0,573.0,286.0
678,6568,41,84,28,79,33,260.0,486.0,482.0
679,6574,13,34,33,48,1,,,
680,6576,102,5,54,74,98,494.0,553.0,549.0
681,6580,66,70,28,69,33,235.0,110.0,171.0
682,6585,91,86,47,45,87,389.0,482.0,549.0
683,6588,50,72,1,54,87,490.0,198.0,206.0
684,6589,97,34,87,75,88,206.0,286.0,176.0
685,6595,95,79,100,46,1,493.0,187.0,286.0
686,6597,14,76,28,29,87,393.0,198.0,206.0
687,6598,55,100,36,54,27,549.0,490.0,553.0
688,6606,91,53,35,73,20,549.0,490.0,553.0
689,6608,55,29,87,23,76,145.0,154.0,251.0
690,6621,35,103,102,29,21,,,
691,6622,58,33,101,100,34,489.0,330.0,573.0
692,6632,98,50,54,85,37,,,
693,6633,19,86,85,45,1,260.0,145.0,549.0
694,6642,11,24,95,33,79,469.0,405.0,192.0
695,6644,95,32,81,72,48,330.0,396.0,426.0
696,6656,14,55,42,63,38,549.0,490.0,553.0
697,6659,87,26,27,97,33,573.0,330.0,182.0
698,6670,1,27,88,29,36,489.0,573.0,549.0
699,6677,102,103,54,42,71,396.0,456.0,286.0
700,6682,23,24,92,48,87,,,
701,6685,29,72,46,8,71,286.0,284.0,176.0
702,6687,14,55,42,63,38,549.0,490.0,553.0
703,6694,50,32,54,68,81,260.0,456.0,258.0
704,6695,100,72,75,76,54,549.0,490.0,553.0
705,6698,55,29,22,32,38,284.0,490.0,286.0
706,6699,98,75,29,46,72,176.0,176.0,286.0
707,6716,9,69,88,16,91,110.0,284.0,198.0
708,6717,72,28,75,45,97,,,
709,6731,95,50,55,34,33,171.0,234.0,235.0
710,6732,100,1,54,87,42,260.0,426.0,490.0
711,6735,101,100,36,76,68,,,
712,6767,91,53,35,73,20,549.0,490.0,553.0
713,6772,14,55,42,63,38,549.0,490.0,553.0
714,6773,91,53,35,73,20,549.0,490.0,553.0
715,6776,100,54,11,99,71,549.0,490.0,553.0
716,6781,100,54,11,99,71,549.0,490.0,553.0
717,6785,14,55,42,63,38,549.0,490.0,553.0
718,6789,14,38,54,63,42,549.0,490.0,553.0
719,6791,11,27,33,34,94,,,
720,6793,29,70,34,66,87,217.0,576.0,185.0
721,6797,28,34,92,55,95,396.0,549.0,182.0
722,6798,39,63,25,26,46,,,
723,6799,89,60,61,36,70,289.0,284.0,286.0
724,6800,101,21,29,43,76,,,
725,6802,33,32,92,54,26,182.0,549.0,573.0
726,6804,11,23,22,27,92,192.0,330.0,182.0
727,6807,14,55,42,63,38,549.0,490.0,553.0
728,6808,16,1,53,64,35,,,
729,6811,66,85,28,19,1,,,
730,6813,11,68,70,72,34,460.0,396.0,489.0
731,6833,39,63,25,26,46,,,
732,6841,27,68,99,75,22,549.0,490.0,289.0
733,6854,71,103,102,53,100,426.0,396.0,198.0
734,6862,14,55,42,63,38,549.0,490.0,553.0
735,6864,100,103,71,97,99,426.0,460.0,396.0
736,6866,87,29,28,53,71,286.0,284.0,176.0
737,6869,97,64,74,76,54,426.0,460.0,396.0
738,6873,72,34,79,54,42,489.0,553.0,456.0
739,6874,14,55,42,63,38,549.0,490.0,553.0
740,6875,100,1,81,54,76,119.0,286.0,494.0
741,6876,60,20,19,57,74,284.0,408.0,142.0
742,6879,61,79,50,95,42,,,
743,6880,54,26,38,1,32,549.0,490.0,553.0
744,6883,28,36,48,50,14,456.0,260.0,349.0
745,6888,91,69,85,97,73,229.0,467.0,145.0
746,6890,35,103,102,29,21,,,
747,6899,39,63,25,26,46,,,
748,6901,66,85,28,19,1,,,
749,6909,35,103,102,29,21,,,
750,6912,97,64,74,76,54,426.0,460.0,396.0
751,6914,50,55,29,72,33,286.0,284.0,176.0
752,6920,11,41,34,33,32,490.0,549.0,493.0
753,6925,100,75,85,74,86,176.0,230.0,549.0
754,6936,54,32,72,68,13,549.0,258.0,469.0
755,6945,55,33,100,95,48,490.0,549.0,405.0
756,6950,87,26,27,97,33,573.0,330.0,182.0
757,6955,29,72,46,8,71,286.0,284.0,176.0
758,6970,73,75,86,85,97,549.0,490.0,553.0
759,6971,1,54,100,55,68,549.0,490.0,553.0
760,6973,33,25,13,11,42,469.0,260.0,258.0
761,6974,10,23,61,20,29,289.0,,
762,6985,72,42,43,50,54,426.0,396.0,198.0
763,6990,14,55,42,63,38,549.0,490.0,553.0
764,7000,39,37,46,47,1,,,
765,7001,29,72,46,8,71,286.0,284.0,176.0
766,7007,54,5,69,81,101,162.0,284.0,184.0
767,7009,64,21,26,73,55,,,
768,7014,100,50,87,79,54,182.0,198.0,396.0
769,7017,14,55,42,63,38,549.0,490.0,553.0
770,7022,87,26,27,97,33,573.0,330.0,182.0
771,7023,39,74,73,87,16,229.0,549.0,184.0
772,7026,87,26,27,97,33,573.0,330.0,182.0
773,7028,17,1,53,41,60,185.0,576.0,289.0
774,7029,81,54,70,71,79,426.0,198.0,426.0
775,7047,86,47,70,100,45,456.0,349.0,486.0
776,7048,100,33,28,63,41,549.0,330.0,553.0
777,7054,45,39,71,85,20,389.0,390.0,283.0
778,7061,14,55,42,63,38,549.0,490.0,553.0
779,7068,69,37,74,73,85,644.0,408.0,176.0
780,7072,17,57,58,60,45,566.0,482.0,393.0
781,7078,35,103,102,29,21,,,
782,7089,97,28,46,85,86,119.0,490.0,113.0
783,7095,100,79,76,72,71,549.0,553.0,490.0
784,7101,32,11,38,99,55,549.0,490.0,553.0
785,7106,95,70,79,81,27,456.0,260.0,349.0
786,7107,17,102,101,100,75,,,
787,7111,64,81,61,87,21,393.0,549.0,553.0
788,7113,87,26,27,97,33,573.0,330.0,182.0
789,7115,17,34,75,98,74,260.0,185.0,486.0
790,7128,87,26,27,97,33,573.0,330.0,182.0
791,7132,60,39,85,20,75,456.0,196.0,467.0
792,7133,72,42,43,50,54,426.0,396.0,198.0
793,7136,39,63,25,26,46,,,
794,7137,103,102,101,99,97,286.0,289.0,284.0
795,7138,92,50,27,100,79,162.0,119.0,121.0
796,7148,16,60,61,49,48,549.0,490.0,493.0
797,7152,91,60,28,66,69,486.0,644.0,482.0
798,7154,60,46,1,101,70,145.0,486.0,287.0
799,7155,97,1,53,57,60,644.0,323.0,486.0
800,7157,55,100,36,54,27,549.0,490.0,553.0
801,7158,31,32,41,29,81,573.0,182.0,490.0
802,7164,13,34,64,42,43,489.0,,
803,7170,54,75,81,36,48,349.0,456.0,426.0
804,7172,71,68,101,50,91,566.0,198.0,145.0
805,7173,9,86,85,47,94,258.0,,
806,7175,54,100,72,87,35,553.0,393.0,260.0
807,7178,39,63,25,26,46,,,
808,7180,91,53,35,73,20,549.0,490.0,553.0
809,7181,58,33,34,38,43,469.0,405.0,192.0
810,7182,14,55,42,63,38,549.0,490.0,553.0
811,7199,71,50,36,42,43,460.0,490.0,349.0
812,7206,55,29,87,23,76,145.0,154.0,251.0
813,7208,64,21,26,73,55,,,
814,7211,87,69,29,28,57,408.0,251.0,176.0
815,7219,39,63,25,26,46,,,
816,7221,39,63,25,26,46,,,
817,7223,35,103,102,29,21,,,
818,7230,87,26,27,97,33,573.0,330.0,182.0
819,7235,1,68,74,95,27,549.0,553.0,284.0
820,7236,10,73,47,85,16,576.0,217.0,391.0
821,7242,100,81,48,1,27,490.0,349.0,393.0
822,7243,35,103,102,29,21,,,
823,7252,103,29,5,21,72,460.0,396.0,396.0
824,7254,11,42,43,19,33,566.0,187.0,176.0
825,7261,97,64,74,76,54,426.0,460.0,396.0
826,7262,10,73,29,23,47,289.0,575.0,184.0
827,7265,11,92,54,55,35,549.0,573.0,182.0
828,7266,35,103,102,29,21,,,
829,7269,72,79,71,33,37,349.0,260.0,396.0
830,7273,100,70,1,37,68,393.0,198.0,206.0
831,7274,14,55,42,63,38,549.0,490.0,553.0
832,7276,64,21,26,73,55,,,
833,7278,14,55,42,63,38,549.0,490.0,553.0
834,7279,87,53,57,58,66,198.0,235.0,486.0
835,7282,14,55,42,63,38,549.0,490.0,553.0
836,7284,91,54,37,33,28,573.0,330.0,182.0
837,7287,97,85,35,37,21,258.0,,
838,7291,29,72,46,8,71,286.0,284.0,176.0
839,7294,46,58,84,86,1,283.0,185.0,494.0
840,7296,64,21,26,73,55,,,
841,7297,72,28,75,45,97,,,
842,7299,14,55,42,63,38,549.0,490.0,553.0
843,7302,14,55,42,63,38,549.0,490.0,553.0
844,7303,100,37,53,70,21,258.0,,
845,7304,55,68,21,81,27,490.0,251.0,549.0
846,7305,100,5,55,76,1,145.0,162.0,121.0
847,7306,71,1,43,42,87,489.0,,
848,7307,8,17,29,10,85,349.0,283.0,287.0
849,7309,64,21,26,73,55,,,
850,7311,91,45,73,29,19,391.0,390.0,389.0
851,7314,39,63,25,26,46,,,
852,7317,72,28,75,45,97,,,
853,7318,20,57,46,73,28,145.0,426.0,176.0
854,7320,73,28,69,48,50,217.0,110.0,286.0
855,7322,79,27,71,54,72,349.0,460.0,549.0
856,7327,72,42,43,50,54,426.0,396.0,198.0
857,7329,9,28,29,98,48,284.0,575.0,408.0
858,7331,89,19,29,36,28,286.0,284.0,176.0
859,7334,29,72,46,8,71,286.0,284.0,176.0
860,7337,64,21,26,73,55,,,
861,7341,70,75,92,74,26,,,
862,7342,79,102,95,33,71,553.0,198.0,396.0
863,7358,71,53,28,97,20,251.0,176.0,284.0
864,7359,93,48,76,50,79,110.0,234.0,258.0
865,7362,55,100,36,54,27,549.0,490.0,553.0
866,7368,100,48,54,55,36,198.0,490.0,426.0
867,7371,89,29,70,71,73,486.0,490.0,553.0
868,7379,87,32,54,76,4,549.0,490.0,553.0
869,7380,43,70,76,66,50,426.0,396.0,198.0
870,7385,34,54,88,101,50,110.0,573.0,182.0
871,7388,21,26,27,14,33,549.0,490.0,493.0
872,7397,100,1,72,50,61,286.0,549.0,176.0
873,7400,101,45,100,8,85,566.0,235.0,494.0
874,7403,95,94,98,14,93,234.0,235.0,110.0
875,7404,64,21,26,73,55,,,
876,7405,81,2,1,27,68,393.0,490.0,553.0
877,7406,82,41,29,1,53,576.0,185.0,289.0
878,7417,85,31,35,45,1,,,
879,7418,1,76,54,29,70,507.0,154.0,251.0
880,7421,54,100,64,70,81,553.0,198.0,396.0
881,7423,35,103,102,29,21,,,
882,7426,55,68,72,79,29,456.0,260.0,349.0
883,7434,100,33,81,79,48,490.0,393.0,349.0
884,7436,28,73,31,69,86,,,
885,7439,50,33,34,54,76,489.0,573.0,460.0
886,7443,35,103,102,29,21,,,
887,7445,100,27,34,76,87,396.0,426.0,389.0
888,7450,72,100,34,33,68,549.0,553.0,489.0
889,7468,61,79,50,95,42,,,
890,7473,104,80,17,48,47,486.0,230.0,553.0
891,7480,100,64,70,72,54,490.0,198.0,456.0
892,7486,50,26,27,95,33,171.0,234.0,235.0
893,7488,9,74,73,20,67,176.0,284.0,289.0
894,7494,55,42,63,38,36,549.0,490.0,553.0
895,7499,89,37,28,54,39,,,
896,7500,21,26,27,14,33,549.0,490.0,493.0
897,7502,34,100,32,54,81,549.0,489.0,490.0
898,7506,64,21,26,73,55,,,
899,7508,89,87,85,60,75,,,
900,7509,34,100,50,63,48,260.0,549.0,490.0
901,7510,64,21,26,73,55,,,
902,7513,72,42,43,50,54,426.0,396.0,198.0
903,7515,89,87,85,60,75,,,
904,7517,75,73,98,69,53,549.0,490.0,553.0
905,7519,100,54,11,99,71,549.0,490.0,553.0
906,7538,72,100,54,81,79,260.0,396.0,460.0
907,7541,21,26,27,14,33,549.0,490.0,493.0
908,7543,14,55,42,63,38,549.0,490.0,553.0
909,7549,54,11,87,4,92,573.0,182.0,549.0
910,7550,64,21,26,73,55,,,
911,7552,29,72,46,8,71,286.0,284.0,176.0
912,7553,100,72,47,61,54,549.0,486.0,553.0
913,7555,70,71,81,79,76,460.0,349.0,260.0
914,7560,53,69,73,39,74,549.0,490.0,553.0
915,7561,33,26,27,28,60,260.0,486.0,482.0
916,7573,99,95,54,81,11,549.0,490.0,553.0
917,7574,85,53,66,29,28,185.0,576.0,229.0
918,7576,36,13,22,32,71,426.0,460.0,426.0
919,7577,14,55,42,63,38,549.0,490.0,553.0
920,7582,14,55,42,63,38,549.0,490.0,553.0
921,7585,64,21,26,73,55,,,
922,7591,46,33,71,29,1,142.0,289.0,145.0
923,7594,72,76,102,70,81,549.0,553.0,396.0
924,7595,66,67,71,63,74,576.0,185.0,363.0
925,7599,87,32,54,76,4,549.0,490.0,553.0
926,7603,16,69,47,46,43,,,
927,7606,72,23,50,25,27,145.0,142.0,110.0
928,7609,47,29,71,73,74,549.0,284.0,553.0
929,7611,75,73,98,69,53,549.0,490.0,553.0
930,7621,16,61,37,67,69,196.0,142.0,230.0
931,7623,19,73,63,58,54,486.0,456.0,217.0
932,7626,98,54,47,87,20,467.0,184.0,566.0
933,7630,46,67,73,75,17,549.0,349.0,391.0
934,7631,35,103,102,29,21,,,
935,7634,98,46,58,20,17,198.0,206.0,393.0
936,7636,54,79,64,87,68,393.0,251.0,349.0
937,7639,54,68,71,34,38,258.0,396.0,110.0
938,7641,16,45,1,57,66,482.0,486.0,456.0
939,7644,16,60,61,49,48,549.0,490.0,493.0
940,7645,54,55,70,21,35,393.0,349.0,456.0
941,7647,88,85,37,39,74,230.0,176.0,284.0
942,7648,100,1,25,76,72,456.0,553.0,260.0
943,7652,61,39,71,72,54,390.0,391.0,494.0
944,7654,33,85,86,87,29,286.0,391.0,176.0
945,7657,50,68,100,70,72,426.0,489.0,145.0
946,7659,34,71,76,79,48,198.0,393.0,490.0
947,7660,75,71,69,100,45,467.0,426.0,145.0
948,7661,67,53,57,20,19,549.0,154.0,490.0
949,7668,19,45,86,75,53,391.0,390.0,389.0
950,7672,102,72,58,23,100,187.0,176.0,110.0
951,7673,66,85,28,19,1,,,
952,7674,75,57,58,47,100,576.0,176.0,486.0
953,7677,14,55,42,63,38,549.0,490.0,553.0
954,7678,64,25,48,47,27,493.0,549.0,490.0
955,7682,71,68,95,5,29,460.0,192.0,456.0
956,7686,46,103,1,19,98,176.0,260.0,185.0
957,7687,72,100,48,50,1,553.0,490.0,549.0
958,7688,29,28,66,67,99,349.0,576.0,185.0
959,7689,45,46,88,87,85,576.0,176.0,283.0
960,7690,72,87,34,48,0,396.0,198.0,426.0
961,7691,72,28,75,45,97,,,
962,7695,85,16,69,67,28,235.0,110.0,171.0
963,7702,35,103,102,29,21,,,
964,7705,87,76,54,32,4,549.0,490.0,553.0
965,7709,39,63,25,26,46,,,
966,7711,98,75,74,73,71,184.0,408.0,575.0
967,7714,68,100,33,63,81,573.0,198.0,426.0
968,7715,41,33,54,101,97,330.0,573.0,182.0
969,7719,95,70,79,81,27,456.0,260.0,349.0
970,7722,87,26,27,97,33,573.0,330.0,182.0
971,7724,38,26,29,81,54,549.0,284.0,490.0
972,7727,33,32,92,54,26,490.0,182.0,573.0
973,7743,54,91,73,87,98,286.0,284.0,176.0
974,7747,27,43,76,55,68,167.0,387.0,
975,7752,37,34,19,85,82,113.0,283.0,258.0
976,7754,66,85,28,19,1,,,
977,7757,70,35,0,72,21,426.0,490.0,553.0
978,7758,87,26,27,97,33,573.0,330.0,182.0
979,7773,39,63,25,26,46,,,
980,7777,103,102,101,99,97,284.0,176.0,289.0
981,7778,74,29,79,1,71,,,
982,7782,35,103,102,29,21,,,
983,7783,54,64,87,68,81,490.0,198.0,145.0
984,7786,72,28,75,45,97,,,
985,7789,35,103,102,29,21,,,
986,7790,13,34,64,42,43,489.0,,
987,7808,55,100,36,54,27,549.0,490.0,553.0
988,7814,34,24,68,100,70,549.0,490.0,489.0
989,7815,39,63,25,26,46,,,
990,7816,19,102,101,31,98,176.0,284.0,286.0
991,7818,63,74,14,26,22,549.0,182.0,553.0
992,7822,17,47,1,57,61,187.0,349.0,151.0
993,7826,11,42,41,63,33,519.0,156.0,192.0
994,7828,76,34,81,27,26,258.0,,
995,7838,54,32,31,55,95,573.0,258.0,182.0
996,7839,89,37,28,54,39,,,
997,7842,50,97,33,34,35,393.0,198.0,206.0
998,7852,33,81,71,70,31,549.0,519.0,162.0
999,7853,16,45,41,60,37,289.0,,
1000,7857,87,26,27,97,33,573.0,330.0,182.0
1001,7862,79,64,95,68,48,456.0,426.0,396.0
1002,7867,63,31,48,36,16,393.0,260.0,426.0
1003,7870,100,33,76,72,81,396.0,460.0,490.0
1004,7873,14,55,38,63,32,154.0,251.0,553.0
1005,7874,81,50,33,101,100,573.0,330.0,182.0
1006,7875,48,1,71,50,54,330.0,456.0,260.0
1007,7876,14,55,42,63,38,549.0,490.0,553.0
1008,7877,11,28,94,34,97,489.0,,
1009,7879,14,55,42,63,38,549.0,490.0,553.0
1010,7880,100,28,99,45,47,,,
1011,7882,10,54,29,28,71,217.0,479.0,494.0
1012,7884,29,70,34,66,87,217.0,576.0,185.0
1013,7887,39,63,25,26,46,,,
1014,7888,72,100,54,81,79,396.0,549.0,456.0
1015,7891,35,103,102,29,21,,,
1016,7914,79,54,55,64,68,549.0,490.0,553.0
1017,7915,1,94,19,91,102,573.0,330.0,182.0
1018,7916,29,31,19,82,34,289.0,,
1019,7919,1,85,81,5,101,549.0,490.0,553.0
1020,7920,97,64,74,76,54,426.0,460.0,396.0
1021,7923,54,55,74,63,34,489.0,553.0,490.0
1022,7927,86,69,70,72,28,260.0,486.0,482.0
1023,7928,10,27,26,47,50,482.0,260.0,289.0
1024,7929,67,39,45,47,54,260.0,486.0,482.0
1025,7930,32,50,34,100,42,549.0,182.0,456.0
1026,7931,63,38,54,4,36,549.0,490.0,553.0
1027,7932,92,42,54,38,55,405.0,499.0,192.0
1028,7933,86,69,70,72,28,260.0,486.0,482.0
1029,7934,86,69,70,72,28,260.0,486.0,482.0
1030,7935,86,69,70,72,28,260.0,486.0,482.0
1031,7939,73,39,28,26,46,185.0,217.0,576.0
1032,7943,39,63,25,26,46,,,
1033,7949,55,100,36,54,27,549.0,490.0,553.0
1034,7953,47,99,67,1,53,260.0,235.0,171.0
1035,7960,66,85,28,19,1,,,
1036,7961,14,55,42,63,38,549.0,490.0,553.0
1037,7962,14,55,42,63,38,549.0,490.0,553.0
1038,7965,14,55,42,63,38,549.0,490.0,553.0
1039,7978,91,73,69,100,5,110.0,258.0,284.0
1040,7982,33,27,48,9,45,573.0,330.0,182.0
1041,7985,14,55,42,63,38,549.0,490.0,553.0
1042,7989,87,26,27,97,33,573.0,330.0,182.0
1043,7995,29,72,46,8,71,286.0,284.0,176.0
1044,7998,66,85,28,19,1,,,
1045,8001,70,32,87,34,72,258.0,,
1046,8004,14,55,42,63,38,549.0,490.0,553.0
1047,8015,50,97,33,34,35,393.0,198.0,206.0
1048,8033,14,55,42,63,38,549.0,490.0,553.0
1049,8035,66,85,28,19,1,,,
1050,8050,95,70,79,81,27,456.0,260.0,349.0
1051,8059,10,23,61,20,29,289.0,,
1052,8061,100,54,72,21,27,426.0,490.0,396.0
1053,8066,9,86,66,97,58,217.0,235.0,185.0
1054,8067,89,19,29,36,28,286.0,284.0,176.0
1055,8068,102,61,45,71,72,286.0,479.0,176.0
1056,8078,39,63,25,26,46,,,
1057,8079,53,73,39,72,60,176.0,284.0,482.0
1058,8098,72,42,43,50,54,426.0,396.0,198.0
1059,8109,29,70,34,66,87,217.0,576.0,185.0
1060,8111,87,35,33,53,63,573.0,330.0,182.0
1061,8112,50,72,48,55,95,393.0,330.0,260.0
1062,8114,12,94,26,27,14,119.0,494.0,121.0
1063,8115,97,50,101,68,100,,,
1064,8116,93,64,63,72,1,258.0,,
1065,8118,97,72,76,48,5,171.0,235.0,110.0
1066,8123,87,26,27,97,33,573.0,330.0,182.0
1067,8128,16,45,41,60,37,289.0,,
1068,8131,85,31,35,45,1,,,
1069,8135,41,43,53,63,64,456.0,260.0,349.0
1070,8136,35,103,102,29,21,,,
1071,8140,14,33,50,27,34,110.0,192.0,235.0
1072,8142,87,21,22,23,24,,,
1073,8143,66,69,87,91,47,284.0,482.0,260.0
1074,8144,58,27,48,101,33,573.0,489.0,182.0
1075,8147,103,25,100,72,64,506.0,507.0,496.0
1076,8148,91,53,35,73,20,549.0,490.0,553.0
1077,8152,50,76,54,1,81,553.0,490.0,198.0
1078,8159,89,19,29,36,28,286.0,284.0,176.0
1079,8167,39,63,25,26,46,,,
1080,8204,85,31,35,45,1,,,
1081,8216,33,34,100,94,54,573.0,171.0,553.0
1082,8218,39,63,25,26,46,,,
1083,8219,91,53,35,73,20,549.0,490.0,553.0
1084,8222,99,48,54,72,14,549.0,490.0,553.0
1085,8224,79,101,37,50,100,260.0,349.0,192.0
1086,8234,72,103,27,4,26,,,
1087,8238,64,21,26,73,55,,,
1088,8244,72,28,75,45,97,,,
1089,8252,11,54,23,55,87,171.0,469.0,405.0
1090,8253,35,103,102,29,21,,,
1091,8256,29,72,46,8,71,286.0,284.0,176.0
1092,8260,61,79,50,95,42,,,
1093,8277,39,63,25,26,46,,,
1094,8279,14,55,42,63,38,549.0,490.0,553.0
1095,8280,89,91,85,28,94,,,
1096,8303,97,72,76,48,5,171.0,235.0,176.0
1097,8309,50,27,33,11,97,490.0,573.0,493.0
1098,8312,28,73,31,69,86,,,
1099,8313,13,33,25,24,23,,,
1100,8314,29,72,46,8,71,286.0,284.0,176.0
1101,8318,100,54,11,99,71,549.0,490.0,553.0
1102,8339,66,85,28,19,1,,,
1103,8352,66,70,28,69,33,235.0,110.0,171.0
1104,8357,27,100,71,92,50,260.0,349.0,456.0
1105,8363,14,55,42,63,38,549.0,490.0,553.0
1106,8364,93,64,63,72,1,258.0,,
1107,8366,64,21,26,73,55,,,
1108,8372,87,26,27,97,33,573.0,330.0,182.0
1109,8374,25,23,22,26,27,494.0,,
1110,8379,22,26,73,28,14,549.0,576.0,185.0
1111,8385,35,103,102,29,21,,,
1112,8392,100,54,11,99,71,549.0,490.0,553.0
1113,8408,86,29,85,19,17,185.0,217.0,576.0
1114,8413,76,34,81,27,26,258.0,,
1115,8417,14,55,42,63,38,549.0,490.0,553.0
1116,8420,23,24,92,48,87,,,
1117,8421,66,85,28,19,1,,,
1118,8423,87,26,27,97,33,573.0,330.0,182.0
1119,8424,64,21,26,73,55,,,
1120,8435,87,26,27,97,33,573.0,330.0,182.0
1121,8449,91,53,35,73,20,549.0,490.0,553.0
1122,8451,100,54,11,99,71,549.0,490.0,553.0
1123,8452,25,63,55,1,74,,,
1124,8455,76,1,100,54,35,549.0,490.0,553.0
1125,8462,100,34,79,76,71,426.0,396.0,489.0
1126,8465,11,34,92,87,27,,,
1127,8468,87,26,27,97,33,573.0,330.0,182.0
1128,8469,9,28,29,85,69,490.0,549.0,284.0
1129,8471,35,103,102,29,21,,,
1130,8474,14,55,42,63,38,549.0,490.0,553.0
